rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
6837,syn,fnlwgt,0.0145711340330903,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7194,syn,fnlwgt,0.00303893195965313,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7302,syn,fnlwgt,-0.00579670377881366,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7649,syn,fnlwgt,0.0133273131175635,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7688,syn,fnlwgt,-0.00879907811511871,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7711,syn,fnlwgt,-0.0115722419760829,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7843,syn,fnlwgt,-0.013155436937054,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8171,syn,fnlwgt,-0.015340471592412,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8254,syn,fnlwgt,-0.000992865009525768,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8375,syn,fnlwgt,-0.00414766051011813,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8518,syn,fnlwgt,0.000235302522835962,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8787,syn,fnlwgt,-0.0199075053380782,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8918,syn,fnlwgt,-0.00262264051799693,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9057,syn,fnlwgt,-0.0114523322573218,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9155,syn,fnlwgt,0.0340524369772988,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9396,syn,fnlwgt,-0.0595054151223595,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9421,syn,fnlwgt,-0.0316088003782182,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9779,syn,fnlwgt,-0.0803573281854849,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9904,syn,fnlwgt,0.00583862343088694,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9958,syn,fnlwgt,0.0214248360183379,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10179,syn,fnlwgt,-0.00333346751008947,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10276,syn,fnlwgt,-0.0067844318608134,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10482,syn,fnlwgt,-0.0282912595587566,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10904,syn,fnlwgt,-0.0175044888375108,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10997,syn,fnlwgt,0.0121924735831222,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11307,syn,fnlwgt,0.0200870173259603,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11357,syn,fnlwgt,0.00198238396301052,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11460,syn,fnlwgt,-0.0279602995918808,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11498,syn,fnlwgt,-0.0726880391693696,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11613,syn,fnlwgt,0.0173333534000752,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11617,syn,fnlwgt,0.00548781198743326,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11631,syn,fnlwgt,0.0227547802428226,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11873,syn,fnlwgt,-0.0197381085747638,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11937,syn,fnlwgt,-0.00643518586503017,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11958,syn,fnlwgt,-0.00252114542265197,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12129,syn,fnlwgt,-0.00284981649470271,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12235,syn,fnlwgt,0.00423708426014806,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12236,syn,fnlwgt,-0.0116028959932226,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12301,syn,fnlwgt,-0.0104285613271264,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12387,syn,fnlwgt,0.00315132116280353,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12555,syn,fnlwgt,0.0105981679442948,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12563,syn,fnlwgt,0.00591184724515176,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12655,syn,fnlwgt,-0.00534231468997429,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13049,syn,fnlwgt,0.0019445657209586,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13214,syn,fnlwgt,0.0139983384171918,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13911,syn,fnlwgt,0.0201904490659654,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14118,syn,fnlwgt,0.00636537567448634,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14303,syn,fnlwgt,-0.000273099436580937,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14356,syn,fnlwgt,-0.00531807533632559,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
74,syn,education_num,-0.028265204859655,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
77,syn,education_num,0.0161399091374211,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
112,syn,education_num,-0.0168198818187827,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
361,syn,education_num,-0.0035794432120396,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
506,syn,education_num,-0.13859993768158,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
636,syn,education_num,-0.0231889186153854,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
838,syn,education_num,0.0124512096905904,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1051,syn,education_num,0.0187670702449043,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1149,syn,education_num,0.00266864599798986,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1347,syn,education_num,-0.0226099559018909,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1353,syn,education_num,-0.175696282085018,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1378,syn,education_num,0.0175646456112309,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1467,syn,education_num,-0.0559537010006348,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1534,syn,education_num,-0.000643476673254443,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2010,syn,education_num,-0.163393140745638,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2051,syn,education_num,-0.00536232712421362,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2169,syn,education_num,-0.0357749738793976,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2302,syn,education_num,-0.112155002963751,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3074,syn,education_num,-0.0801296319585961,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3075,syn,education_num,-0.0394937017996681,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3126,syn,education_num,-0.0373250099386947,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3146,syn,education_num,-0.0352788058904942,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3190,syn,education_num,-0.103098874721517,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3193,syn,education_num,-0.0186429780764706,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3371,syn,education_num,-0.180857450518352,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3419,syn,education_num,-0.133164368496343,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3487,syn,education_num,-0.0626677102734121,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3623,syn,education_num,-0.160176329379701,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3657,syn,education_num,0.0324669559813561,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3687,syn,education_num,-0.138573721250604,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3721,syn,education_num,-0.0198696408274804,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3753,syn,education_num,-0.0506492209674692,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3796,syn,education_num,-0.0312485523984293,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4015,syn,education_num,-0.0184463301615135,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4356,syn,education_num,-0.0321861102411719,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4391,syn,education_num,-0.0915773762343715,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4686,syn,education_num,-0.102028337213062,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4714,syn,education_num,-0.0473028897555818,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4891,syn,education_num,0.02308762892703,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5077,syn,education_num,-0.00923560047722428,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5182,syn,education_num,-0.026065463634497,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5307,syn,education_num,-0.01452198947011,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5594,syn,education_num,-0.104792019353185,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5803,syn,education_num,-0.0858921305915798,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5840,syn,education_num,-0.0579272235669335,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6009,syn,education_num,-0.065135005500796,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6055,syn,education_num,0.00313940842387917,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6222,syn,education_num,-0.0241266439428137,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6305,syn,education_num,-0.00588798244212454,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6459,syn,education_num,0.00979734865980229,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6462,syn,education_num,-0.0759613049542239,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6837,syn,education_num,-0.029307334470961,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7194,syn,education_num,-0.147414313545045,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7302,syn,education_num,-0.0412861420742832,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7649,syn,education_num,-0.140807552311501,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7688,syn,education_num,-0.026215437592513,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7711,syn,education_num,-0.0443618492122923,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7843,syn,education_num,-0.170636165744291,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8171,syn,education_num,-0.204498956048878,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8254,syn,education_num,-0.201387198193743,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8375,syn,education_num,-0.157046829851207,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8518,syn,education_num,-0.0278087132874571,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8787,syn,education_num,-0.0864135860438258,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8918,syn,education_num,-0.0244371172321874,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9057,syn,education_num,-0.016411482071009,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9155,syn,education_num,-0.133967946997736,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9396,syn,education_num,0.00741764729922272,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9421,syn,education_num,-0.0975547926762668,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9779,syn,education_num,-0.0143332920604808,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9904,syn,education_num,-0.0254927789869323,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9958,syn,education_num,-0.0314116032754514,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10179,syn,education_num,-0.13589666332574,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10276,syn,education_num,-0.128310828492111,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10482,syn,education_num,-0.0339539023929552,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10904,syn,education_num,-0.0208699039812397,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
10997,syn,education_num,0.00260144298953156,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11307,syn,education_num,0.000493219291437537,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11357,syn,education_num,-0.101917181711198,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11460,syn,education_num,-0.237432583681847,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11498,syn,education_num,-0.0155248580665686,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11613,syn,education_num,-0.247587101349644,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11617,syn,education_num,0.0231306825945653,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11631,syn,education_num,-0.0507139199622284,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11873,syn,education_num,0.00068907330772159,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11937,syn,education_num,0.00447681529545867,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
11958,syn,education_num,-0.0710888007143964,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12129,syn,education_num,-0.0256507691901283,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12235,syn,education_num,0.000286390401730178,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12236,syn,education_num,-0.0847915887941768,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12301,syn,education_num,0.00200043264829865,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12387,syn,education_num,0.0167607530100957,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12555,syn,education_num,-0.0546474878742685,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12563,syn,education_num,-0.0174610088970116,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
12655,syn,education_num,-0.0322615451427756,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13049,syn,education_num,-0.0285413751585787,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13214,syn,education_num,-0.016632887760597,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
13911,syn,education_num,-0.0140476894949242,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14118,syn,education_num,-0.145797544705875,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14303,syn,education_num,-0.0349414622962212,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
14356,syn,education_num,-0.00224765569031741,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
74,syn,marital_status,-0.0224843173088022,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
77,syn,marital_status,-0.0193362855716907,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
112,syn,marital_status,0.000158429048917594,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
361,syn,marital_status,0.00780313309590869,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
506,syn,marital_status,-0.0074055841476332,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
636,syn,marital_status,-0.0419982418430726,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
838,syn,marital_status,0.0180995617501478,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1051,syn,marital_status,-0.00141762492612311,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1149,syn,marital_status,-0.0664277126139432,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1347,syn,marital_status,-0.0084312421609509,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1353,syn,marital_status,-0.0241301374951596,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1378,syn,marital_status,-0.0192003689018623,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1467,syn,marital_status,-0.011549643203099,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
1534,syn,marital_status,-0.0143687168597051,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2010,syn,marital_status,-0.00504922765670317,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2051,syn,marital_status,-0.00504842567124871,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2169,syn,marital_status,-0.0126690705309267,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
2302,syn,marital_status,-0.00681718727547582,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3074,syn,marital_status,-0.0122183900851684,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3075,syn,marital_status,-0.0181134849233364,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3126,syn,marital_status,0.0140597735437174,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3146,syn,marital_status,0.000582036896739907,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3190,syn,marital_status,-0.0124900282112663,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3193,syn,marital_status,0.000307175594587686,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3371,syn,marital_status,-0.0129115064128561,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3419,syn,marital_status,-0.0131587852804995,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3487,syn,marital_status,-0.01252496009643,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3623,syn,marital_status,-0.0176963088543665,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3657,syn,marital_status,0.00147301213095631,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3687,syn,marital_status,-0.0265097003126281,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3721,syn,marital_status,0.00966123557544822,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3753,syn,marital_status,-0.0512818967559718,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
3796,syn,marital_status,-0.0286709329493101,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4015,syn,marital_status,0.000413763098999029,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4356,syn,marital_status,-0.0340188432497805,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4391,syn,marital_status,0.0028616979324525,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4686,syn,marital_status,-0.00938630135720775,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4714,syn,marital_status,-0.0153428703494963,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
4891,syn,marital_status,0.00262958252198241,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5077,syn,marital_status,-0.000551148282625738,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5182,syn,marital_status,0.00342055579874621,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5307,syn,marital_status,-0.0182480499088277,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5594,syn,marital_status,-0.0147299631600469,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5803,syn,marital_status,-0.0184922557345879,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
5840,syn,marital_status,-0.0168279436248773,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6009,syn,marital_status,-0.00182574955430309,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6055,syn,marital_status,-0.000168008158819517,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6222,syn,marital_status,-0.0033006245864734,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6305,syn,marital_status,-0.00117161634033636,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6459,syn,marital_status,-0.00298640324117432,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6462,syn,marital_status,-0.0143093859494173,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
6837,syn,marital_status,-0.0128386228784374,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7194,syn,marital_status,-0.0377986962802163,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7302,syn,marital_status,-0.0115447328016805,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7649,syn,marital_status,-0.0161415788880635,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7688,syn,marital_status,0.00133001401107666,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7711,syn,marital_status,0.00901681286490553,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
7843,syn,marital_status,-0.0300957798949463,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8171,syn,marital_status,-0.0254248673833375,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8254,syn,marital_status,-0.00800838400946997,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8375,syn,marital_status,-0.0124608234649295,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8518,syn,marital_status,0.00446810370040301,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8787,syn,marital_status,-0.034509752424758,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
8918,syn,marital_status,-0.0107430906764536,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
9057,syn,marital_status,-0.00684680804034545,ctree,adult_complete,TabSyn,2,xgboost,2025-02-25 10:52:30
